Detector,DateTime_local,Date_local,Time_local,Hour_local,auto_id,match_ratio,fc,sc,offset,margin,alternate_1,alternate_2,alternate_3,manual_id,n,pulses,dur,files,channel,fmax,fmin,duration,detector_id,source_file,folder,in_file,out_file_fs,out_file_zc,indir,outdir,matching,fmean,tbc,fk,tk,s1,tc,qual,review_orgid,DateTime_UTC,species,Night
MCE,2025-10-07T03:25:18Z,2025-10-06,22:25:18,22,LASNOC,0.765,27.095,20.86,0,0.399974,EPTFUS,LASCIN,NA,NA,17,17,4.671,1,0,30.912,26.703,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_032518T.WAV,24A04F085FDF19C0_20251007_032518_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,13,27.887,294.959,28.052,1.563,127.67,3.908,3.77,NA,2025-10-07T03:25:18Z,LASNOC,2025-10-06
MCE,2025-10-07T03:26:00Z,2025-10-06,22:26:00,22,LASNOC,0.9,27.041,16.79,0,0.45319,EPTFUS,LASCIN,NA,NA,10,10,5.44,1,0,31.135,26.906,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_032600T.WAV,24A04F085FDF19C0_20251007_032600_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,9,27.997,309.677,27.952,2.087,201.19,5.126,2.37,NA,2025-10-07T03:26:00Z,LASNOC,2025-10-06
MCE,2025-10-07T03:26:28Z,2025-10-06,22:26:28,22,LASNOC,1,27.532,17.2,0,0.380935,LASCIN,EPTFUS,NA,NA,3,3,2.597,1,0,30.315,27.342,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_032628T.WAV,24A04F085FDF19C0_20251007_032628_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,3,28.156,1168.339,27.856,1.439,158.21,2.403,0.83,NA,2025-10-07T03:26:28Z,LASNOC,2025-10-06
MCE,2025-10-07T03:28:48Z,2025-10-06,22:28:48,22,LASNOC,1,26.877,12.77,0,0.446974,EPTFUS,LASCIN,NA,NA,3,3,6.451,1,0,30.997,26.58,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_032848T.WAV,24A04F085FDF19C0_20251007_032848_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,3,27.695,451.303,27.371,3.386,170.44,5.302,0.73,NA,2025-10-07T03:28:48Z,LASNOC,2025-10-06
MCE,2025-10-07T03:29:58Z,2025-10-06,22:29:58,22,LASCIN,0.867,23.655,20.71,0,0.273259,LASNOC,EPTFUS,NA,NA,15,15,7.469,1,0,26.108,23.263,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_032958T.WAV,24A04F085FDF19C0_20251007_032958_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,13,24.283,536.015,24.19,3.628,13.43,5.931,4.09,NA,2025-10-07T03:29:58Z,LASCIN,2025-10-06
MCE,2025-10-07T03:31:22Z,2025-10-06,22:31:22,22,LASNOC,1,27.211,-6.56,0,0.314658,LASCIN,EPTFUS,NA,NA,2,2,2.797,1,0,27.5,26.847,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_033122T.WAV,24A04F085FDF19C0_20251007_033122_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,2,27.163,242.527,27.029,0.884,51.03,2.282,0.58,NA,2025-10-07T03:31:22Z,LASNOC,2025-10-06
MCE,2025-10-07T03:36:16Z,2025-10-06,22:36:16,22,LASNOC,0.947,27.264,0.38,0,0.373355,LASCIN,EPTFUS,NA,NA,19,19,8.379,1,0,29.395,26.841,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_033616T.WAV,24A04F085FDF19C0_20251007_033616_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,18,27.733,321.798,27.738,3.436,32.27,6.601,3.56,NA,2025-10-07T03:36:16Z,LASNOC,2025-10-06
MCE,2025-10-07T03:38:08Z,2025-10-06,22:38:08,22,LASNOC,0.857,26.514,11.61,0,0.380295,LASCIN,EPTFUS,NA,NA,21,21,6.437,1,0,29.117,26.336,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_033808T.WAV,24A04F085FDF19C0_20251007_033808_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,18,27.213,267.776,27.093,3.082,90.03,5.768,4.34,NA,2025-10-07T03:38:08Z,LASNOC,2025-10-06
MCE,2025-10-07T03:41:10Z,2025-10-06,22:41:10,22,LASNOC,1,26.7,6.77,0,0.435993,LASCIN,EPTFUS,NA,NA,15,15,9.596,1,0,28.686,26.355,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_034110T.WAV,24A04F085FDF19C0_20251007_034110_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,15,27.146,334.483,27.129,4.864,88.75,7.926,2.19,NA,2025-10-07T03:41:10Z,LASNOC,2025-10-06
MCE,2025-10-07T04:02:38Z,2025-10-06,23:02:38,23,LASNOC,0.923,25.391,8.7,0,0.383726,LASCIN,EPTFUS,NA,NA,26,26,9.847,1,0,26.312,25.146,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_040238T.WAV,24A04F085FDF19C0_20251007_040238_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,24,25.669,349.23,25.82,3.85,4.05,8.355,4.05,NA,2025-10-07T04:02:38Z,LASNOC,2025-10-06
MCE,2025-10-07T04:08:14Z,2025-10-06,23:08:14,23,LASNOC,0.955,27.137,12.21,0,0.457916,LASCIN,EPTFUS,NA,NA,22,22,7.974,1,0,29.52,26.94,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_040814T.WAV,24A04F085FDF19C0_20251007_040814_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,21,27.783,332.564,27.918,3.228,90.86,7.058,2.9,NA,2025-10-07T04:08:14Z,LASNOC,2025-10-06
MCE,2025-10-07T06:11:54Z,2025-10-07,01:11:54,1,LASNOC,0.636,26.233,11.28,0,0.332366,EPTFUS,LASCIN,NA,NA,11,11,6.638,1,0,28.92,25.873,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_061154T.WAV,24A04F085FDF19C0_20251007_061154_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,7,26.912,252.719,27.017,2.572,124.17,5.688,1.6,NA,2025-10-07T06:11:54Z,LASNOC,2025-10-06
MCE,2025-10-07T06:12:08Z,2025-10-07,01:12:08,1,LASNOC,0.727,25.272,8.06,0,0.327115,LASCIN,EPTFUS,NA,NA,11,11,6.319,1,0,26.548,24.722,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_061208T.WAV,24A04F085FDF19C0_20251007_061208_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,8,25.569,490.557,26.09,0.922,2.53,5.105,2.79,NA,2025-10-07T06:12:08Z,LASNOC,2025-10-06
MCE,2025-10-07T06:13:46Z,2025-10-07,01:13:46,1,LASNOC,0.7,26.004,13.22,0,0.333021,LASCIN,EPTFUS,NA,NA,10,10,6.875,1,0,28.421,25.71,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_061346T.WAV,24A04F085FDF19C0_20251007_061346_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,7,26.73,378.765,26.721,3.171,77.3,5.951,1.8,NA,2025-10-07T06:13:46Z,LASNOC,2025-10-06
MCE,2025-10-07T07:34:16Z,2025-10-07,02:34:16,2,LASNOC,0.895,26.74,13.16,0,0.358804,LASCIN,EPTFUS,NA,NA,19,19,6.49,1,0,28.927,26.452,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_073416T.WAV,24A04F085FDF19C0_20251007_073416_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,17,27.384,290.235,27.304,3.18,65.19,5.5,3.31,NA,2025-10-07T07:34:16Z,LASNOC,2025-10-06
MCE,2025-10-07T07:34:30Z,2025-10-07,02:34:30,2,LASNOC,0.846,26.78,14.37,0,0.432397,EPTFUS,LASCIN,NA,NA,26,26,8.997,1,0,32.624,26.339,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_073430T.WAV,24A04F085FDF19C0_20251007_073430_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,22,28.081,274.69,28.065,2.957,139.22,7.821,3.79,NA,2025-10-07T07:34:30Z,LASNOC,2025-10-06
MCE,2025-10-07T07:51:46Z,2025-10-07,02:51:46,2,LASNOC,0.783,27.04,22,0,0.37044,EPTFUS,LASCIN,NA,NA,23,23,4.832,1,0,32.079,26.805,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_075146T.WAV,24A04F085FDF19C0_20251007_075146_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,18,28.2,213.637,27.833,2.508,198.16,4.314,5.37,NA,2025-10-07T07:51:46Z,LASNOC,2025-10-06
MCE,2025-10-07T08:13:28Z,2025-10-07,03:13:28,3,LASNOC,0.333,25.708,19.09,0,0.261305,EPTFUS,LASCIN,NA,NA,15,15,7.222,1,0,30.582,25.548,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_081328T.WAV,24A04F085FDF19C0_20251007_081328_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,5,26.978,338.981,26.387,4.67,162.88,6.816,2.77,NA,2025-10-07T08:13:28Z,LASNOC,2025-10-06
MCE,2025-10-07T08:13:42Z,2025-10-07,03:13:42,3,LASNOC,0.615,24.94,14.39,0,0.328007,LASCIN,EPTFUS,NA,NA,13,13,8.174,1,0,29.433,24.799,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_081342T.WAV,24A04F085FDF19C0_20251007_081342_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,8,25.877,193.564,25.382,5.507,163.98,7.63,3.56,NA,2025-10-07T08:13:42Z,LASNOC,2025-10-06
MCE,2025-10-07T08:25:36Z,2025-10-07,03:25:36,3,LASNOC,0.333,28.059,24.2,0,0.274516,EPTFUS,LASCIN,NA,NA,3,3,3.42,1,0,30.004,27.99,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_082536T.WAV,24A04F085FDF19C0_20251007_082536_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,1,28.641,246.177,28.624,1.663,150.88,3.235,0.57,NA,2025-10-07T08:25:36Z,LASNOC,2025-10-06
MCE,2025-10-07T08:26:04Z,2025-10-07,03:26:04,3,LASNOC,0.805,27.146,23.07,0,0.438239,EPTFUS,LASCIN,NA,NA,41,41,6.781,1,0,39.417,26.851,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_082604T.WAV,24A04F085FDF19C0_20251007_082604_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,33,29.738,170.047,28.181,3.908,283.94,6.404,6.99,NA,2025-10-07T08:26:04Z,LASNOC,2025-10-06
MCE,2025-10-07T08:27:42Z,2025-10-07,03:27:42,3,LASNOC,0.84,27.104,19.76,0,0.449677,EPTFUS,LASCIN,NA,NA,25,25,6.785,1,0,37.314,26.954,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_082742T.WAV,24A04F085FDF19C0_20251007_082742_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,21,29.158,267.174,28.116,3.565,361.74,6.327,3.06,NA,2025-10-07T08:27:42Z,LASNOC,2025-10-06
MCE,2025-10-07T08:36:48Z,2025-10-07,03:36:48,3,LASNOC,0.581,25.684,15.59,0,0.327104,LASCIN,EPTFUS,NA,NA,31,31,8.667,1,0,31.18,25.567,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_083648T.WAV,24A04F085FDF19C0_20251007_083648_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,18,27.087,273.571,26.615,4.873,152.56,8.306,4.25,NA,2025-10-07T08:36:48Z,LASNOC,2025-10-06
MCE,2025-10-07T08:40:18Z,2025-10-07,03:40:18,3,LASNOC,1,27.018,14.35,0,0.430706,EPTFUS,LASCIN,NA,NA,13,13,5.925,1,0,29.537,26.724,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_084018T.WAV,24A04F085FDF19C0_20251007_084018_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,13,27.696,287.61,27.557,3.06,79.57,5.161,2.9,NA,2025-10-07T08:40:18Z,LASNOC,2025-10-06
MCE,2025-10-07T08:51:16Z,2025-10-07,03:51:16,3,LASNOC,0.538,25.874,9.24,0,0.36166,EPTFUS,LASCIN,NA,NA,13,13,7.796,1,0,30.698,25.574,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_085116T.WAV,24A04F085FDF19C0_20251007_085116_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,7,26.933,295.876,26.397,4.692,177.58,6.843,2.31,NA,2025-10-07T08:51:16Z,LASNOC,2025-10-06
MCE,2025-10-07T09:33:02Z,2025-10-07,04:33:02,4,LASBOR,0.333,39.03,13.47,0,0.216501,PERSUB,NA,NA,NA,3,3,7.947,1,0,47.31,38.926,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_093302T.WAV,24A04F085FDF19C0_20251007_093302_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,1,40.991,185.343,40.83,3.157,249.92,7.715,0.49,NA,2025-10-07T09:33:02Z,LASBOR,2025-10-06
MCE,2025-10-07T10:31:36Z,2025-10-07,05:31:36,5,LASCIN,1,21.628,3.8,0,0.417733,EPTFUS,NA,NA,NA,7,7,5.604,1,0,22.536,21.217,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_103136T.WAV,24A04F085FDF19C0_20251007_103136_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,7,21.831,831.399,21.73,2.187,32.1,4.023,1.05,NA,2025-10-07T10:31:36Z,LASCIN,2025-10-06
MCE,2025-10-07T10:39:32Z,2025-10-07,05:39:32,5,LASBOR,0.667,39.558,26.43,0,0.178248,MYOLUC,NA,NA,NA,3,3,3.652,1,0,43.33,38.971,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_103932T.WAV,24A04F085FDF19C0_20251007_103932_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,2,40.447,139.326,41.03,0.873,68.8,2.804,1.12,NA,2025-10-07T10:39:32Z,LASBOR,2025-10-06
MCE,2025-10-07T11:00:46Z,2025-10-07,06:00:46,6,LASBOR,0.923,42.897,60.33,0,0.289563,PERSUB,MYOLUC,NA,NA,13,13,4.765,1,0,55.992,42.74,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_110046T.WAV,24A04F085FDF19C0_20251007_110046_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,12,46.797,136.29,45.358,2.654,336.71,4.591,2.84,NA,2025-10-07T11:00:46Z,LASBOR,2025-10-06
MCE,2025-10-07T23:53:12Z,2025-10-07,18:53:12,18,LASBOR,0.741,40.621,35.14,0,0.255829,MYOLUC,PERSUB,NA,NA,58,58,5.02,1,0,54.098,40.289,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_235312T.WAV,24A04F085FDF19C0_20251007_235312_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,43,43.962,156.292,42.427,2.855,367.56,4.707,10.76,NA,2025-10-07T23:53:12Z,LASBOR,2025-10-07
MCE,2025-10-07T23:53:26Z,2025-10-07,18:53:26,18,LASBOR,0.85,41.753,40.36,0,0.395499,MYOLUC,PERSUB,NA,NA,20,20,5.015,1,0,58.872,41.607,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251007,24A04F085FDF19C0_20251007_235326T.WAV,24A04F085FDF19C0_20251007_235326_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,17,46.072,181.585,44.18,2.754,407.06,4.845,3.18,NA,2025-10-07T23:53:26Z,LASBOR,2025-10-07
MCE,2025-10-08T00:08:36Z,2025-10-07,19:08:36,19,LASCIN,0.455,25.391,7.61,0,0.210622,LASNOC,EPTFUS,NA,NA,11,11,6.24,1,0,28.139,25.162,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_000836T.WAV,24A04F085FDF19C0_20251008_000836_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,5,26.099,257.228,25.557,4.387,125.86,5.627,3,NA,2025-10-08T00:08:36Z,LASCIN,2025-10-07
MCE,2025-10-08T01:08:06Z,2025-10-07,20:08:06,20,LASCIN,1,23.454,19.26,0,0.358008,EPTFUS,NA,NA,NA,7,7,5.45,1,0,24.534,21.67,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_010806T.WAV,24A04F085FDF19C0_20251008_010806_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,7,22.951,612.558,23.886,0.845,35.07,1.978,1.66,NA,2025-10-08T01:08:06Z,LASCIN,2025-10-07
MCE,2025-10-08T01:34:28Z,2025-10-07,20:34:28,20,LASCIN,1,23.231,38.92,0,0.335207,EPTFUS,LASNOC,NA,NA,2,2,5.105,1,0,24.838,23.074,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_013428T.WAV,24A04F085FDF19C0_20251008_013428_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,2,23.764,1713.382,23.533,3.9,88.83,4.417,1.13,NA,2025-10-08T01:34:28Z,LASCIN,2025-10-07
MCE,2025-10-08T01:37:16Z,2025-10-07,20:37:16,20,LASNOC,0.871,26.426,13.87,0,0.436067,EPTFUS,LASCIN,NA,NA,31,31,8.587,1,0,32.969,26.043,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_013716T.WAV,24A04F085FDF19C0_20251008_013716_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,27,27.708,265.487,27.126,5.061,252.85,7.738,5.23,NA,2025-10-08T01:37:16Z,LASNOC,2025-10-07
MCE,2025-10-08T01:46:22Z,2025-10-07,20:46:22,20,LASBOR,0.667,47.578,66.72,0,0.169515,MYOLUC,NA,NA,NA,3,3,3.996,1,0,74.694,47.493,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_014622T.WAV,24A04F085FDF19C0_20251008_014622_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,2,54.778,1461.405,50.513,2.464,407.43,3.967,0.63,NA,2025-10-08T01:46:22Z,LASBOR,2025-10-07
MCE,2025-10-08T02:21:22Z,2025-10-07,21:21:22,21,LASBOR,0.5,46.031,32.04,0,0.317108,MYOLUC,PERSUB,NA,NA,4,4,5.448,1,0,54.948,45.88,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_022122T.WAV,24A04F085FDF19C0_20251008_022122_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,2,48.65,393.449,49.688,1.466,271.42,5.019,1.07,NA,2025-10-08T02:21:22Z,LASBOR,2025-10-07
MCE,2025-10-08T02:29:46Z,2025-10-07,21:29:46,21,LASNOC,0.861,26.419,17.43,0,0.478273,EPTFUS,LASCIN,NA,NA,36,36,8.64,1,0,37.047,26.071,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_022946T.WAV,24A04F085FDF19C0_20251008_022946_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,31,28.602,235.456,27.25,5.64,250.73,7.916,4.55,NA,2025-10-08T02:29:46Z,LASNOC,2025-10-07
MCE,2025-10-08T02:40:02Z,2025-10-07,21:40:02,21,LASNOC,1,27.443,13.61,0,0.384153,LASCIN,EPTFUS,NA,NA,5,5,5.192,1,0,29.537,27.129,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_024002T.WAV,24A04F085FDF19C0_20251008_024002_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,5,27.982,408.345,28.034,2.095,58.31,4.397,1.31,NA,2025-10-08T02:40:02Z,LASNOC,2025-10-07
MCE,2025-10-08T02:50:46Z,2025-10-07,21:50:46,21,LASNOC,0.818,26.49,16.14,0,0.397833,EPTFUS,LASCIN,NA,NA,22,22,6.835,1,0,29.887,26.204,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_025046T.WAV,24A04F085FDF19C0_20251008_025046_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,18,27.331,419.621,27.219,3.428,172.76,5.941,2.61,NA,2025-10-08T02:50:46Z,LASNOC,2025-10-07
MCE,2025-10-08T02:55:26Z,2025-10-07,21:55:26,21,LASNOC,0.545,26.335,20.24,0,0.380295,EPTFUS,LASCIN,NA,NA,33,33,7.532,1,0,34.483,26.076,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_025526T.WAV,24A04F085FDF19C0_20251008_025526_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,18,28.173,259.521,27.188,5.02,256.59,7.047,4.3,NA,2025-10-08T02:55:26Z,LASNOC,2025-10-07
MCE,2025-10-08T03:08:16Z,2025-10-07,22:08:16,22,LASBOR,0.429,41.372,23.68,0,0.233151,PERSUB,MYOLUC,NA,NA,7,7,7.142,1,0,51.093,41.101,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_030816T.WAV,24A04F085FDF19C0_20251008_030816_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,3,43.688,219.786,43.505,2.716,198.72,6.027,1.5,NA,2025-10-08T03:08:16Z,LASBOR,2025-10-07
MCE,2025-10-08T03:21:20Z,2025-10-07,22:21:20,22,LASNOC,0.895,26.551,13.76,0,0.465342,EPTFUS,LASCIN,NA,NA,19,19,7.885,1,0,36.917,26.211,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_032120T.WAV,24A04F085FDF19C0_20251008_032120_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,17,28.449,271.99,27.315,4.602,386.49,7.299,3.45,NA,2025-10-08T03:21:20Z,LASNOC,2025-10-07
MCE,2025-10-08T03:48:10Z,2025-10-07,22:48:10,22,LASNOC,1,25.403,10.07,0,0.296404,LASCIN,EPTFUS,NA,NA,2,2,4.281,1,0,26.275,25.202,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_034810T.WAV,24A04F085FDF19C0_20251008_034810_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,2,25.713,711.996,25.725,1.7,-60.36,3.347,0.74,NA,2025-10-08T03:48:10Z,LASNOC,2025-10-07
MCE,2025-10-08T03:50:44Z,2025-10-07,22:50:44,22,LASNOC,0.76,27.101,17.78,0,0.367607,EPTFUS,LASCIN,NA,NA,25,25,8.146,1,0,36.011,26.814,9,24A04F085FDF19C0,Schmeeckle 2025 Master.csv,MCE\10 09\20251008,24A04F085FDF19C0_20251008_035044T.WAV,24A04F085FDF19C0_20251008_035044_000T.wav,NA,C:\Users\Nancy\Desktop\Bat Files,C:\Users\Nancy\Desktop\AutoID\10 09 Output,19,29.047,320.853,27.882,4.959,290.21,7.53,2.79,NA,2025-10-08T03:50:44Z,LASNOC,2025-10-07
